"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
35.117056,0.003071,1,16,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",914
35.117241,0.003040,1,18,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",917
35.117812,0.009984,8,8,1,9,1,1,62,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::rprj3_gpu_kernel$244(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int, int, int, int)",924
35.118003,0.003392,1,8,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",927
35.118191,0.003104,1,8,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",930
35.118376,0.003072,1,10,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",933
35.118948,0.010016,4,4,1,5,1,1,62,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::rprj3_gpu_kernel$244(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int, int, int, int)",940
35.119152,0.003392,1,4,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",943
35.119344,0.003104,1,4,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",946
35.119529,0.003040,1,6,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",949
